Time Stamp,Accel x,Accel y,Accel z,Gyro x,Gyro y,Gyro z,Yaw (Deg),Pitch (Deg),Roll (Deg)
155115444,-1826,0237,-0764,0013,0007,0008,090.1991,022.9298,006.7492
155121144,-1860,0213,-0783,0015,0010,0007,088.4391,022.4858,007.4759
155126830,-1863,0219,-0742,0020,0009,0007,090.7402,022.7229,006.4176
155132440,-1843,0231,-0808,0026,0011,0007,089.2121,021.4650,006.7313
155138196,-1844,0234,-0760,0029,0014,0008,089.8927,023.8275,007.2056
155143894,-1849,0231,-0773,0032,0013,0009,088.5980,022.0474,007.2323
155149625,-1850,0245,-0782,0036,0013,0005,089.2682,022.6020,007.1003
155155373,-1834,0233,-0760,0038,0013,0008,088.3829,022.7583,007.6007
155161093,-1834,0229,-0767,0037,0011,0006,088.8713,022.2934,007.1857
155166833,-1835,0234,-0752,0037,0009,0004,089.2437,022.5768,007.1011
155172503,-1812,0233,-0788,0038,0009,0005,088.5014,022.0679,007.2823
155178153,-1807,0240,-0796,0036,0006,0004,089.4221,023.4879,007.3270
155183820,-1825,0225,-0771,0037,0009,0002,089.0048,023.6042,007.5865
155189470,-1807,0228,-0746,0038,0008,0002,089.5704,022.6540,006.9595
155195124,-1820,0227,-0776,0036,0004,0008,088.7789,022.2452,007.2045
155200808,-1830,0223,-0774,0036,0002,0007,089.5488,023.0204,007.0926
155206468,-1826,0229,-0757,0038,0002,0005,089.6911,022.7430,006.9232
155212137,-1835,0225,-0751,0037,0002,0012,088.8839,022.3153,007.1709
155217833,-1842,0226,-0797,0036,0001,0013,089.1322,022.0802,006.9648
155223550,-1840,0242,-0766,0036,-0005,0015,089.9712,023.4027,006.9973
155229268,-1844,0233,-0764,0034,-0007,0016,088.0796,022.2953,007.5566
155235019,-1837,0238,-0759,0036,-0004,0016,088.9418,022.3493,007.1490
155240745,-1840,0228,-0789,0038,-0005,0017,088.3392,022.2683,007.4145
155246464,-1826,0235,-0775,0036,-0006,0015,089.7673,023.1590,007.0123
155252167,-1846,0218,-0777,0041,-0002,0015,088.7876,022.7828,007.3740
155257879,-1845,0236,-0757,0035,-0001,0015,090.1559,022.6705,006.6494
155263549,-1826,0247,-0774,0041,-0001,0013,088.2654,022.0774,007.3668
155269289,-1847,0216,-0757,0039,0004,0013,088.1052,022.8931,007.7523
155275047,-1833,0219,-0766,0045,0004,0010,089.9931,022.0472,006.5159
155280725,-1813,0236,-0750,0041,0002,0013,089.6755,022.6027,006.8511
155286421,-1836,0236,-0776,0039,0003,0013,088.1853,022.2751,007.4689
155292124,-1836,0226,-0765,0036,0005,0015,088.9069,022.8103,007.3029
155297839,-1838,0230,-0767,0031,0010,0018,089.2805,022.4222,006.9786
155303595,-1861,0222,-0776,0021,0007,0018,088.9764,022.5045,007.1579
155309323,-1836,0218,-0778,0023,0008,0020,089.7736,022.4913,006.7599
155315027,-1823,0222,-0758,0012,0007,0023,089.9901,022.8676,006.7787
155320735,-1815,0224,-0760,0020,0012,0024,089.2739,022.3800,006.9670
155326473,-1821,0213,-0795,0018,0010,0019,089.2617,022.5902,007.0468
155332241,-1834,0226,-0781,0021,0011,0014,090.7682,023.5790,006.6128
155338021,-1827,0211,-0761,0026,0007,0013,089.3371,022.8138,007.0849
155343727,-1835,0205,-0788,0030,0007,0013,090.2087,022.4392,006.5265
155349435,-1830,0212,-0754,0034,0002,0009,091.0502,023.2068,006.3489
155355129,-1856,0243,-0764,0035,0005,0011,089.7715,022.1492,006.6350
155360836,-1846,0241,-0766,0038,-0001,0012,087.9044,022.2082,007.5639
155366540,-1814,0229,-0754,0035,0004,0013,088.3311,022.3866,007.4191
155372259,-1844,0241,-0787,0037,0001,0011,088.8544,022.4121,007.1680
155378019,-1834,0248,-0795,0035,-0003,0013,088.6531,023.0117,007.4843
155383726,-1836,0246,-0757,0036,0002,0012,088.3717,023.2786,007.7277
155389445,-1821,0253,-0795,0038,-0001,0014,087.6990,022.0849,007.6163
155395157,-1832,0235,-0791,0041,0000,0014,088.1578,023.5814,007.9521
155400773,-1848,0247,-0789,0047,-0001,0016,089.2140,023.1374,007.2339
155406513,-1860,0233,-0795,0053,-0001,0015,088.2147,022.9102,007.6587
155412219,-1851,0242,-0750,0054,0004,0010,089.4155,022.9919,007.0717
155417919,-1862,0227,-0754,0049,0010,0009,087.6541,021.7535,007.4897
155423640,-1855,0237,-0766,0043,0007,0013,089.0522,021.9190,006.8765
155429397,-1848,0230,-0721,0034,0009,0013,088.4031,022.3272,007.3369
155435121,-1857,0206,-0756,0023,0012,0010,087.9718,021.0157,007.0620
155440911,-1861,0225,-0745,0022,0016,0015,090.6351,022.1912,006.2164
155446658,-1844,0221,-0728,0025,0014,0015,088.5972,021.6069,006.9865
155452407,-1862,0224,-0753,0027,0016,0024,088.7873,021.3807,006.8169
155458190,-1848,0221,-0767,0035,0014,0024,089.0974,021.9533,006.8687
155463940,-1842,0214,-0740,0040,0018,0029,089.5619,022.4677,006.8161
155469713,-1832,0230,-0763,0048,0013,0027,089.4265,021.6570,006.6015
155475486,-1814,0237,-0766,0050,0013,0029,088.7480,022.5829,007.2463
155481234,-1823,0219,-0771,0052,0011,0026,088.4104,022.7404,007.4681
155487043,-1831,0232,-0769,0046,0011,0026,089.8428,022.7871,006.7613
155492814,-1833,0234,-0771,0036,0012,0023,088.6383,022.5973,007.2933
