Time Stamp,Accel x,Accel y,Accel z,Gyro x,Gyro y,Gyro z,Yaw (Deg),Pitch (Deg),Roll (Deg)
273839132,-2001,0313,-0238,0040,0009,0018,092.5621,006.9884,008.5980
273844777,-1993,0327,-0233,0034,-0004,0009,090.2421,006.6617,008.9195
273850402,-1985,0315,-0259,0033,-0009,0002,088.5588,006.5602,009.3558
273856009,-1971,0339,-0255,0030,-0015,-0007,093.0247,007.4123,008.9729
273861624,-1964,0342,-0274,0033,0000,-0010,089.8811,007.2407,009.8412
273867137,-1964,0342,-0241,0035,0003,-0006,092.0931,007.8758,009.8743
273872727,-1969,0347,-0265,0028,0003,0003,088.0126,006.7764,009.8749
273878322,-1981,0334,-0268,0028,0005,0008,090.8631,007.6298,010.0065
273883997,-1964,0313,-0244,0023,0014,0010,092.0730,007.5910,009.5181
273889680,-1979,0326,-0233,0026,0012,0010,091.0209,006.9117,008.9935
273895367,-1972,0318,-0250,0025,0000,0011,088.5169,006.5810,009.3995
273900872,-1969,0314,-0236,0026,-0008,0007,091.6247,007.1742,009.1358
273906520,-1971,0312,-0237,0029,-0010,0007,089.9440,006.6850,009.0491
273912200,-1965,0314,-0234,0026,-0005,0008,090.4905,006.7734,008.9861
273917822,-1974,0337,-0254,0020,0005,0006,089.8592,006.6910,009.0880
273923425,-1974,0318,-0277,0012,0010,0011,090.2791,007.2835,009.7565
273929135,-1985,0318,-0258,0017,0014,0012,094.7321,007.9623,009.0725
273934884,-2004,0325,-0230,0022,0020,0017,091.9106,007.2259,009.1076
273940585,-1997,0317,-0232,0033,0013,0017,088.1569,006.3738,009.2251
273946343,-1986,0327,-0237,0035,0011,0009,089.6228,006.5634,008.9913
273952021,-1970,0320,-0200,0030,0011,0001,089.1509,006.7295,009.3890
273957613,-1961,0306,-0238,0026,0001,-0004,084.8789,005.6010,009.2017
273963192,-1971,0297,-0240,0021,-0003,-0004,091.7973,006.9709,008.8244
273968797,-1939,0308,-0247,0013,-0007,-0009,092.1991,006.8411,008.5318
273974495,-1955,0320,-0247,0013,-0004,-0002,091.9220,007.1940,009.0729
273980136,-1941,0327,-0275,0017,0003,0006,090.7864,007.0880,009.3212
273985743,-1949,0331,-0239,0031,0008,0011,093.5016,008.0375,009.5872
273991488,-1937,0334,-0256,0038,0007,0014,088.5021,006.7379,009.6456
273997160,-1963,0313,-0215,0034,0004,0014,090.9339,007.4862,009.7984
274002825,-1974,0311,-0222,0020,0001,0008,087.3300,005.9986,008.9652
274008398,-1979,0286,-0203,0002,0005,-0001,088.9842,006.3678,008.9478
274013938,-1976,0283,-0226,-0007,0007,-0007,088.6654,005.7325,008.1453
274019485,-1983,0289,-0253,-0006,0001,-0011,092.2315,006.5261,008.1432
274025123,-1988,0302,-0230,0017,-0010,-0012,094.6968,007.2613,008.3001
274030812,-1986,0319,-0225,0038,-0011,-0013,090.0911,006.4221,008.6687
274036488,-1965,0318,-0228,0056,-0005,-0007,088.3603,006.3685,009.1721
274042090,-2000,0339,-0214,0058,0001,0001,089.0440,006.5472,009.1892
274047649,-1985,0360,-0233,0057,0006,0009,085.3498,005.9708,009.6560
274053288,-1984,0375,-0243,0054,0009,0013,086.3805,006.6546,010.3496
274059017,-1971,0359,-0249,0059,0010,0014,086.3040,006.8861,010.7479
274064792,-1968,0355,-0230,0061,0011,0014,088.3259,007.1107,010.2612
274070530,-1976,0352,-0241,0050,0014,0009,086.0149,006.4828,010.2182
274076234,-1979,0335,-0246,0037,0010,0011,087.9407,006.8893,010.0846
274082016,-1969,0351,-0266,0031,0002,0009,089.8058,006.9932,009.5386
274087620,-1983,0331,-0266,0035,0002,0017,090.4711,007.6347,010.1741
274093343,-1963,0331,-0241,0037,0002,0016,092.1991,007.5171,009.3898
274099057,-1966,0316,-0236,0042,-0003,0021,088.8983,006.8082,009.5990
274104746,-1967,0313,-0227,0042,-0009,0021,090.1255,006.7409,009.0715
274110435,-1959,0314,-0232,0048,-0014,0019,089.0472,006.4566,009.0389
274116109,-1935,0294,-0234,0051,-0023,0021,089.7322,006.6810,009.1172
274121837,-1933,0294,-0253,0044,-0027,0011,091.8568,006.8122,008.5921
274127587,-1925,0264,-0263,0028,-0019,0005,094.0304,007.4142,008.6506
274133243,-1944,0257,-0265,0008,-0008,0004,098.2055,007.7143,007.7526
274138797,-1946,0276,-0256,-0003,0003,-0002,098.9899,007.6859,007.5101
274144323,-1981,0263,-0236,-0008,0003,-0001,095.7269,007.3913,008.1118
274149880,-2005,0275,-0245,-0004,0010,-0005,094.9712,006.6620,007.5015
274155453,-1993,0311,-0220,0023,0014,-0001,094.8423,006.9216,007.8335
274161126,-1981,0330,-0239,0049,0009,0003,087.7997,006.1373,008.9878
274166739,-1996,0341,-0220,0060,-0003,0008,089.2576,006.8518,009.5074
274172341,-1971,0344,-0240,0057,-0014,0007,085.7511,006.1245,009.7098
274178006,-1973,0352,-0209,0041,-0014,0009,088.3787,006.9172,009.9223
274183671,-1974,0331,-0245,0027,-0013,0011,083.4208,005.8212,010.1386
274189490,-1947,0348,-0263,0006,-0008,0011,090.6430,007.1438,009.4233
274195113,-1978,0352,-0274,-0006,0002,0012,090.2287,007.6156,010.2210
274200780,-1998,0331,-0290,-0001,0014,0014,091.1959,007.7783,010.0776
274206504,-1997,0323,-0254,0013,0021,0015,094.7343,008.1904,009.3305
274212222,-2006,0344,-0240,0034,0017,0017,090.9520,007.0335,009.1726
274217949,-1985,0331,-0241,0048,0004,0011,087.8297,006.6831,009.7944
274223640,-2000,0340,-0221,0053,-0002,0011,089.4471,006.8387,009.4253
274229245,-1956,0342,-0224,0042,-0001,0011,085.9778,006.1488,009.6683
274234932,-1986,0327,-0237,0026,-0007,0011,086.5421,006.4633,009.9511
274240643,-1946,0304,-0253,0005,0001,0013,089.4848,006.7371,009.2760
274246238,-1970,0301,-0218,-0012,0003,0011,093.2497,007.3653,008.8422
274251892,-1985,0294,-0254,0001,0010,0008,088.6100,006.0961,008.6673
274257482,-1993,0293,-0222,0022,0013,0008,094.5539,007.3296,008.3974
274263180,-1992,0273,-0237,0036,0019,0011,089.8570,006.1617,008.3585
274268897,-1979,0297,-0228,0028,0025,0006,094.7208,006.7957,007.7295
274274551,-1992,0307,-0264,0025,0022,0008,090.2885,006.4625,008.6336
274280205,-1991,0309,-0244,0016,0013,0014,094.2416,007.5725,008.7772
274285940,-1958,0312,-0263,0014,0008,0013,091.1397,006.8129,008.8284
274291655,-1954,0313,-0236,0014,0002,0014,093.5909,007.6552,009.0879
274297356,-1958,0310,-0242,0005,0004,0011,089.8088,006.6844,009.1027
274302978,-1949,0313,-0228,-0002,0001,0009,091.3670,006.9826,008.9839
274308545,-1941,0313,-0241,-0013,-0004,0008,089.1469,006.5398,009.1362
274314190,-1963,0293,-0249,-0020,0006,0006,091.0274,007.0228,009.1626
274319781,-1944,0297,-0245,-0020,0015,0004,093.9215,007.1597,008.4101
274325407,-1963,0304,-0214,-0003,0018,0006,092.6963,007.0923,008.7116
274331027,-1964,0299,-0221,-0001,0018,0010,087.9886,006.0336,008.8143
274336668,-1969,0298,-0228,-0004,0019,0013,090.0571,006.3840,008.6378
274342378,-1970,0323,-0218,-0002,0020,0008,090.8816,006.5490,008.6013
274347981,-1982,0318,-0227,0005,0015,0012,087.0521,006.1902,009.3956
274353641,-1990,0313,-0237,0016,0007,0011,089.1463,006.4763,009.0813
274359330,-1979,0348,-0258,0030,-0004,0010,090.6579,006.7279,008.9201
274364926,-1977,0326,-0243,0020,-0008,0004,089.8569,007.3685,010.0857
274370559,-1965,0333,-0266,0015,-0009,0003,090.1024,006.8506,009.2794
274376153,-1953,0322,-0255,0010,-0006,0001,092.1673,007.6769,009.6540
274381734,-1942,0336,-0226,0011,-0002,-0007,091.6999,007.2943,009.3244
274387337,-1929,0317,-0240,0024,-0001,-0005,086.9875,006.4620,009.8551
274392950,-1939,0322,-0220,0032,-0007,-0002,090.7811,007.0264,009.2889
274398602,-1940,0333,-0234,0040,-0012,0003,087.4943,006.3148,009.4372
274404311,-1947,0323,-0246,0035,-0006,0009,088.6303,006.8214,009.7726
274409888,-1959,0331,-0220,0031,0013,0016,090.8912,007.1287,009.3866
274415614,-1976,0331,-0229,0019,0026,0015,086.5479,006.2043,009.6208
274421338,-2007,0329,-0232,0004,0022,0019,088.3629,006.5614,009.4981
274427011,-2031,0303,-0243,-0003,0008,0015,088.6795,006.4943,009.2919
274432590,-2039,0303,-0234,0003,-0004,0014,092.3854,006.7558,008.4274
274438188,-2021,0287,-0230,0014,-0015,0013,090.9784,006.4402,008.4549
274443893,-1984,0300,-0241,0031,-0025,0010,092.2041,006.4088,008.0411
274449543,-1965,0294,-0212,0043,-0036,0002,092.1344,006.8798,008.6606
274455223,-1951,0312,-0205,0046,-0039,-0005,088.7909,005.9644,008.4817
274460919,-1930,0318,-0224,0039,-0040,-0010,086.5182,005.8948,009.1471
274466593,-1925,0331,-0209,0029,-0030,-0016,088.7586,006.5662,009.3625
274472300,-1928,0330,-0258,0020,-0015,-0013,085.5351,006.0549,009.7786
274477979,-1942,0341,-0241,0018,0009,-0007,091.9614,007.6444,009.6996
274483618,-1981,0356,-0250,0018,0024,-0001,088.4199,006.8981,009.9815
274489275,-1976,0339,-0253,0019,0024,0005,088.6121,007.1013,010.2094
274494996,-2004,0330,-0252,0017,0020,0011,090.4238,007.2022,009.6729
274500737,-2015,0338,-0232,0020,0008,0017,090.8580,007.0512,009.3150
274506378,-2019,0335,-0231,0032,0005,0011,087.6969,006.4177,009.5410
274512073,-1996,0327,-0196,0036,-0021,0007,088.0986,006.4254,009.4058
274517758,-1958,0316,-0213,0027,-0039,-0002,084.0062,005.4078,009.2862
274523426,-1947,0333,-0227,0015,-0049,-0011,087.8713,006.1918,009.1440
274529148,-1927,0302,-0241,0006,-0044,-0011,087.7502,006.5741,009.7682
274534816,-1940,0304,-0227,0010,-0037,-0004,092.3282,007.0539,008.8374
274540476,-1941,0314,-0254,0015,-0014,0008,090.0179,006.5368,008.9108
274546124,-1964,0314,-0234,0020,0004,0010,092.6559,007.4380,009.2175
274551766,-1972,0335,-0249,0029,0022,0016,089.8920,006.6190,009.0683
274557513,-2014,0348,-0245,0041,0027,0022,090.1775,007.1668,009.7270
274563251,-2026,0345,-0254,0041,0022,0027,088.5168,006.7992,009.8172
274568998,-2028,0348,-0264,0039,0010,0021,090.0039,007.0673,009.6507
274574698,-2027,0333,-0225,0024,-0011,0006,090.7108,007.3210,009.7427
274580340,-1983,0318,-0233,0014,-0025,-0004,087.2709,006.1412,009.2884
274586018,-1972,0307,-0227,0017,-0037,-0010,090.0038,006.6524,009.0799
274591725,-1957,0291,-0241,0020,-0038,-0020,089.9586,006.4425,008.8046
274597423,-1948,0274,-0291,0010,-0025,-0022,093.4877,006.9893,008.4001
274603123,-1946,0290,-0259,0007,-0011,-0019,100.8318,008.5764,007.9460
274608825,-1951,0311,-0259,0014,0005,-0016,094.5677,007.3707,008.5251
274614504,-1965,0312,-0256,0033,0013,-0005,093.1198,007.4775,009.1165
274620224,-1984,0333,-0244,0053,0015,-0001,092.8204,007.3099,009.0023
274625846,-1984,0332,-0258,0065,0015,0005,089.4351,006.8715,009.5810
274631472,-1993,0341,-0222,0065,0017,0006,091.5451,007.3568,009.4866
274637217,-2012,0325,-0232,0063,0021,0008,085.9956,006.1290,009.7343
274642851,-2006,0358,-0253,0058,0017,0014,089.3315,006.5287,009.1218
274648561,-2013,0359,-0231,0055,0012,0019,088.6875,007.1381,010.2348
274654320,-2007,0329,-0259,0056,0013,0019,086.0246,006.3643,010.0993
274660093,-1995,0329,-0207,0051,0008,0018,092.3364,007.3636,009.2127
274665776,-1986,0293,-0249,0057,0009,0011,084.9022,005.6684,009.3802
274671457,-1977,0297,-0229,0058,0006,0007,094.8297,007.2384,008.2669
274677076,-1968,0309,-0234,0067,-0002,0000,090.6006,006.4457,008.5689
274682584,-1958,0306,-0277,0070,-0003,0001,090.5365,006.7175,008.9524
274688199,-1951,0298,-0226,0080,-0001,-0005,096.0298,008.1067,008.8638
274693786,-1940,0311,-0224,0085,0003,-0004,089.9964,006.3861,008.6596
274699370,-1960,0324,-0230,0091,0013,-0001,089.0858,006.5138,009.1359
274705005,-1957,0318,-0269,0085,0023,0002,088.7138,006.6192,009.4120
274710648,-1961,0331,-0247,0073,0022,0007,094.0787,007.8736,009.2013
274716356,-1978,0293,-0237,0056,0023,0009,089.4761,006.9719,009.6307
274722023,-1992,0321,-0203,0047,0018,0016,092.5867,006.7327,008.2806
274727737,-1998,0309,-0216,0048,0009,0021,084.7798,005.6157,009.2676
274733419,-2021,0290,-0195,0058,0000,0025,088.6324,006.1474,008.7396
274738931,-1986,0303,-0192,0061,0003,0023,087.0908,005.4019,008.1284
274744564,-1996,0267,-0199,0059,0002,0024,085.4978,005.4598,008.7423
274750242,-1973,0277,-0219,0050,-0004,0017,090.5000,005.6563,007.4862
274755895,-1955,0281,-0212,0036,-0011,0013,091.6428,006.3408,008.0578
274761650,-1964,0301,-0233,0031,-0017,0010,090.0500,006.0836,008.1934
274767357,-1948,0289,-0229,0026,-0024,0008,091.0397,006.7569,008.7864
274773060,-1936,0279,-0245,0014,-0012,0010,091.6353,006.6047,008.4000
274778768,-1933,0288,-0276,0002,0005,0012,094.7035,007.1811,008.1828
274784399,-1966,0292,-0250,0003,0020,0012,097.0915,008.1093,008.5003
274789970,-1974,0290,-0257,0010,0034,0009,093.4037,007.0693,008.4422
274795603,-1992,0293,-0263,0015,0034,0004,094.9216,007.3760,008.3447
274801259,-2005,0316,-0240,0018,0030,0002,095.1363,007.4517,008.3666
274806889,-2000,0322,-0212,0016,0017,-0003,090.0295,006.6695,009.0101
274812526,-2006,0342,-0236,0017,-0001,0002,086.3204,005.8918,009.1566
274818150,-1993,0340,-0231,0006,-0011,0011,088.0366,006.6726,009.7273
274823830,-1984,0324,-0240,0000,-0016,0012,087.4261,006.4833,009.6769
274829379,-1982,0308,-0280,-0006,-0016,0010,090.0254,006.8221,009.2370
274835039,-1977,0288,-0229,-0006,-0012,0005,096.0733,008.0654,008.7835
274840616,-1956,0296,-0232,-0007,-0014,0006,091.2161,006.3645,008.2362
274846207,-1970,0297,-0247,-0009,-0006,0004,091.3788,006.7100,008.6427
274851767,-1968,0290,-0242,-0014,0005,0003,093.1994,007.0969,008.5641
274857360,-1964,0284,-0266,-0017,0010,0001,093.1328,006.9100,008.3593
274862992,-1978,0295,-0232,-0018,0021,0004,096.7832,007.7232,008.2105
274868696,-1992,0290,-0230,-0011,0020,0006,090.8172,006.4689,008.5175
274874344,-2003,0313,-0214,0005,0022,0013,091.8933,006.5222,008.2576
274880025,-1997,0289,-0231,0016,0011,0017,087.3213,005.9637,008.9550
274885779,-2016,0309,-0220,0018,0010,0018,092.6182,006.5998,008.1423
274891480,-2020,0314,-0249,0019,0009,0019,088.4504,006.1018,008.7800
274897179,-2014,0318,-0247,0005,0000,0013,092.0998,007.0238,008.8428
274902691,-1998,0330,-0234,-0003,-0001,0005,091.1528,006.8880,008.9803
274908253,-1976,0321,-0252,-0015,-0006,0000,088.5619,006.5507,009.4117
274913720,-1951,0311,-0249,-0016,-0002,0001,091.7833,007.2153,009.2091
274919343,-1940,0306,-0233,-0010,0008,0003,092.1365,007.1718,009.0386
274924935,-1929,0299,-0233,-0002,0002,0002,090.6224,006.7234,008.9548
274930510,-1916,0294,-0247,0003,-0003,-0003,091.4214,006.8004,008.7975
274936101,-1932,0313,-0242,0014,-0002,-0007,093.5465,007.2714,008.7135
274941708,-1947,0311,-0255,0021,0002,-0004,091.0080,007.0234,009.2334
274947316,-1947,0351,-0242,0029,0008,0004,092.9721,007.3989,009.0558
274952925,-1983,0360,-0256,0031,0011,0016,087.6032,006.9213,010.3523
274958739,-2015,0371,-0240,0030,0020,0019,089.1343,007.2839,010.2833
274964471,-2012,0362,-0239,0028,0027,0016,086.2131,006.6181,010.4500
274970278,-2009,0338,-0205,0026,0023,0018,087.1275,006.6744,010.1709
274976084,-1986,0321,-0197,0020,0006,0016,084.5376,005.6204,009.4726
274981725,-1984,0313,-0188,0016,-0010,0011,085.2163,005.5763,009.1477
274987437,-1949,0301,-0225,0020,-0034,0000,084.5041,005.2947,008.9363
274992937,-1925,0302,-0259,0029,-0050,-0003,090.6977,006.5751,008.7609
274998559,-1925,0298,-0242,0038,-0045,0004,094.2652,007.6156,008.9227
275004234,-1911,0324,-0269,0042,-0018,0011,092.4267,007.0291,008.7897
275009986,-1920,0325,-0281,0047,0002,0020,093.2274,007.9660,009.6930
275015601,-1961,0331,-0280,0044,0023,0024,094.3749,008.2296,009.6053
275021330,-1968,0325,-0276,0037,0031,0026,093.5959,007.9878,009.5825
275027064,-1990,0313,-0264,0023,0030,0024,093.8211,007.8654,009.3542
275032770,-1994,0313,-0240,0015,0022,0011,093.5788,007.4171,008.8890
275038503,-1998,0321,-0225,0020,0004,0004,090.6367,006.6931,008.9220
275044057,-1995,0309,-0221,0025,-0014,-0005,088.3664,006.2989,009.1388
275049700,-1991,0322,-0226,0019,-0023,-0010,089.1663,006.2235,008.7592
275055400,-1997,0305,-0236,0016,-0031,-0006,088.5041,006.3929,009.2329
275061068,-1965,0330,-0231,0023,-0024,0003,091.5152,006.6751,008.6180
275066705,-1980,0313,-0208,0028,-0006,0011,088.1801,006.5938,009.6488
275072370,-1989,0332,-0233,0034,0001,0019,087.0439,005.8353,008.9052
275078043,-1988,0314,-0222,0036,0007,0024,088.7857,006.6766,009.5497
275083715,-1964,0310,-0215,0033,0005,0019,088.8123,006.2430,008.9107
275089388,-1994,0313,-0252,0031,0002,0017,088.2305,006.1539,008.9791
275095044,-1986,0317,-0253,0039,-0002,0016,092.7557,007.2168,008.9152
275100707,-1984,0303,-0267,0026,-0005,0017,091.9839,007.1537,009.0887
275106370,-1993,0292,-0225,0015,-0010,0014,095.1291,007.6144,008.6363
275112028,-1972,0294,-0232,0015,-0014,0010,090.5815,006.2198,008.3012
275117710,-1964,0299,-0231,0021,-0011,0010,091.8933,006.6793,008.5026
275123439,-1951,0284,-0216,0032,-0004,0005,091.0790,006.6152,008.6754
275129084,-1945,0315,-0220,0028,-0008,-0002,090.7200,006.2045,008.2374
275134705,-1942,0294,-0182,0021,-0021,-0006,088.2497,006.3699,009.2868
275140404,-1937,0318,-0252,0020,-0024,-0008,085.0397,005.1800,008.5404
275146026,-1931,0320,-0242,0023,-0022,-0004,092.4166,007.5041,009.3930
275151689,-1939,0345,-0244,0021,-0008,0004,090.4530,006.9972,009.4077
275157312,-1954,0325,-0241,0019,0010,0009,088.6889,007.0635,010.1569
275163015,-1998,0313,-0257,0016,0019,0016,090.3134,006.9180,009.3527
275168778,-2007,0309,-0245,0017,0026,0024,093.2337,007.2846,008.8508
275174491,-2034,0320,-0218,0025,0025,0026,091.7806,006.8340,008.7470
275180189,-2039,0295,-0242,0029,0011,0025,087.4574,005.9639,008.9642
275185895,-2042,0279,-0199,0027,0000,0020,093.3665,006.7605,008.1656
275191445,-2013,0302,-0201,0029,-0014,0016,088.6989,005.4212,007.7566
275197146,-1968,0299,-0224,0036,-0028,0004,087.0200,005.6453,008.6181
275202816,-1933,0302,-0253,0043,-0041,-0003,090.7379,006.5003,008.6346
275208469,-1920,0309,-0232,0040,-0047,-0001,093.5770,007.4181,008.8949
275214091,-1922,0300,-0254,0034,-0034,0000,090.1892,006.7482,009.1508
275219615,-1928,0322,-0245,0025,-0006,0004,093.8391,007.4580,008.8563
275225242,-1955,0334,-0238,0023,0017,0007,090.5633,007.1177,009.5276
275230907,-1991,0324,-0234,0026,0033,0009,088.8619,006.8112,009.7156
275236584,-2003,0293,-0218,0020,0034,0014,089.4846,006.5983,009.1895
275242272,-2031,0301,-0240,0025,0024,0006,090.3100,006.0960,008.2223
275247857,-2016,0288,-0222,0025,0009,0002,092.2212,006.7068,008.4424
275253463,-1996,0279,-0207,0022,-0015,-0003,091.0257,006.1626,008.0958
275259124,-1969,0301,-0212,0027,-0037,-0007,089.9458,005.8064,007.9332
275264786,-1957,0292,-0232,0024,-0058,-0006,088.4761,006.0793,008.7852
275270426,-1942,0275,-0241,0023,-0056,-0001,092.2849,006.7267,008.4463
275276077,-1946,0296,-0262,0020,-0036,0003,094.8455,007.0067,008.0215
275281700,-1932,0290,-0274,0012,-0006,0010,094.9526,007.6296,008.7138
275287346,-1968,0285,-0237,0005,0024,0007,096.9627,008.0128,008.5208
275292960,-1969,0300,-0214,0002,0035,0010,092.7808,006.6574,008.2079
275298557,-2028,0293,-0188,0008,0028,0010,088.6549,006.0716,008.7166
275304190,-2012,0281,-0205,0021,0018,0004,086.0924,005.1664,008.1738
275309858,-2014,0291,-0182,0037,0007,0000,090.0820,005.8219,007.9208
275315355,-1991,0319,-0228,0038,-0005,0000,085.3041,005.0485,008.2387
275320837,-1994,0336,-0220,0037,-0015,-0001,089.3834,006.5570,009.1710
275326477,-1984,0345,-0205,0032,-0040,-0002,086.4926,006.1474,009.6014
275332113,-1973,0357,-0219,0037,-0046,-0003,084.0716,005.7487,009.8876
275337774,-1959,0353,-0242,0038,-0029,0002,085.2630,006.2744,010.2977
275343492,-1953,0364,-0227,0033,-0005,0010,088.3905,007.0144,010.2018
275349210,-1966,0370,-0232,0023,0008,0010,085.2065,006.4414,010.6078
275354939,-1955,0342,-0231,0014,0015,0010,085.8370,006.6349,010.6653
275360686,-1985,0317,-0227,0002,0017,0011,087.9627,006.6353,009.8171
275366379,-1993,0314,-0233,0001,0012,0011,089.3957,006.4135,008.9832
275372042,-2001,0308,-0227,0014,0009,0013,090.2792,006.6014,008.9509
275377690,-1998,0295,-0218,0021,-0001,0012,089.9673,006.3661,008.7291
275383355,-1995,0275,-0230,0026,-0014,0004,090.0727,006.1230,008.3581
275388997,-1988,0286,-0208,0028,-0027,0001,093.8223,006.5401,007.7864
275394661,-1933,0305,-0258,0042,-0027,0006,089.0848,005.8179,008.2318
275400332,-1946,0313,-0259,0048,-0017,0006,094.1258,007.6595,009.0339
275405974,-1928,0336,-0244,0047,-0005,0009,093.0284,007.4578,009.1461
275411602,-1928,0317,-0229,0033,-0004,0013,089.3088,007.0686,009.9454
275417270,-1951,0336,-0242,0010,0008,0023,089.4539,006.6489,009.2960
275422923,-1944,0307,-0218,0000,0018,0027,089.3746,007.0050,009.8377
275428491,-1971,0305,-0227,0000,0025,0029,088.9982,006.2677,008.9160
275434038,-1971,0308,-0200,0011,0021,0030,090.4264,006.5153,008.7913
275439729,-1974,0286,-0222,0020,0023,0023,086.1963,005.6190,008.8981
275445427,-2012,0307,-0208,0021,0023,0018,092.1895,006.4496,008.1578
275451161,-2028,0313,-0208,0011,0013,0018,087.2971,005.7571,008.7402
275456917,-2019,0300,-0192,-0001,-0003,0008,087.3083,005.7797,008.7768
275462389,-2021,0305,-0208,-0007,-0011,0005,086.2763,005.3334,008.4291
275467987,-2004,0281,-0208,-0004,-0011,0000,088.1630,005.8385,008.5919
275473502,-1996,0325,-0212,0006,0003,0000,090.4160,005.8626,007.9280
275478917,-1998,0331,-0220,0015,0000,-0003,086.6931,005.9836,009.3329
275484397,-1963,0329,-0224,0035,-0002,-0002,087.4496,006.2072,009.4062
275489987,-1974,0344,-0229,0048,-0001,0000,088.0927,006.4383,009.5213
275495466,-1965,0340,-0224,0045,0000,0002,087.3817,006.5194,009.9127
275500941,-1951,0345,-0197,0041,0004,0004,087.1530,006.3927,009.8041
275506551,-1942,0337,-0206,0035,0004,0002,083.2132,005.5958,010.0475
275512209,-1954,0328,-0190,0030,0001,0002,085.4860,005.9958,009.8201
275517756,-1948,0325,-0210,0025,0001,0001,083.8110,005.4220,009.4979
275523333,-1977,0310,-0230,0031,0000,0004,086.9628,006.1217,009.4661
275528879,-1955,0320,-0206,0039,0005,0006,090.6945,006.5939,008.8529
275534525,-1970,0338,-0240,0053,0014,0017,086.1444,005.8593,009.3477
275540255,-2013,0299,-0233,0050,0021,0025,089.5597,006.9881,009.7953
275545942,-1994,0298,-0212,0047,0024,0028,091.9082,006.4858,008.3152
275551692,-1974,0295,-0203,0046,0015,0030,088.8098,005.9363,008.5307
275557377,-1991,0291,-0238,0052,0002,0025,088.2070,005.7837,008.4993
275563017,-1957,0309,-0200,0056,-0012,0024,093.4351,006.8440,008.2973
275568664,-1945,0319,-0217,0057,-0017,0013,085.8687,005.6274,009.0487
275574402,-1961,0298,-0217,0046,-0022,0003,088.1720,006.3454,009.3416
275580075,-1960,0305,-0219,0034,-0014,0003,089.9571,006.2168,008.5496
275585717,-1936,0304,-0246,0031,0000,-0003,089.3327,006.3018,008.8748
275591221,-1956,0306,-0252,0031,0019,-0002,092.8630,007.2066,008.9214
275596918,-1963,0310,-0214,0032,0019,0002,093.1777,007.2590,008.8831
275602618,-1988,0297,-0220,0035,0010,0004,087.6651,005.9908,008.9829
275608235,-1994,0286,-0229,0031,0004,0004,090.5184,006.2671,008.4401
275613856,-2016,0278,-0232,0029,0000,0001,092.5468,006.5005,008.1276
275619344,-2003,0277,-0199,0027,-0004,0001,093.5481,006.4938,007.8278
275624969,-1988,0313,-0218,0036,-0018,0006,088.8899,005.5141,007.8754
