Time Stamp,Accel x,Accel y,Accel z,Gyro x,Gyro y,Gyro z,Yaw (Deg),Pitch (Deg),Roll (Deg)
210406060,-1347,0169,-1462,0023,0010,0011,090.5502,047.0153,006.6580
210411807,-1336,0174,-1450,0021,0015,0006,090.2191,047.1348,007.2202
210417556,-1347,0181,-1441,0016,0013,0002,090.0791,047.0968,007.4423
210423327,-1340,0177,-1494,0011,0012,-0002,089.8608,046.6229,007.6771
210429061,-1324,0177,-1474,0010,0014,-0007,090.2081,048.0503,007.4989
210434780,-1312,0178,-1486,0003,0013,-0008,090.0984,047.7843,007.6295
210440472,-1334,0200,-1503,0004,0012,-0010,090.1357,048.3611,007.7383
210446142,-1313,0189,-1482,0005,0008,-0010,089.5873,048.0550,008.6197
210451792,-1322,0191,-1477,0010,0008,-0008,089.8944,048.1762,008.1406
210457450,-1337,0188,-1471,0011,0005,-0008,089.7949,047.8352,008.2272
210463151,-1338,0205,-1479,0008,0010,-0003,089.8783,047.3989,007.9757
210468811,-1339,0205,-1481,0011,0006,-0004,089.4164,047.5464,008.8059
210474495,-1340,0213,-1482,0008,0010,0000,089.4937,047.5488,008.6925
210480062,-1324,0210,-1492,0006,0004,-0005,089.2758,047.5156,009.0687
210485672,-1336,0221,-1480,0003,0005,-0001,089.4354,048.1219,009.0087
210491294,-1371,0197,-1471,0001,0006,0002,089.0706,047.4696,009.4415
210496908,-1363,0211,-1438,0005,0008,0001,089.7706,046.6411,008.0528
210502520,-1376,0214,-1488,0002,0009,0006,089.1601,046.1428,008.8840
210508148,-1379,0202,-1457,0010,0011,0005,089.3606,046.9785,008.8378
210513886,-1383,0201,-1466,0012,0009,0011,089.5677,046.1756,008.2732
210519625,-1340,0200,-1487,0017,0011,0010,089.6131,046.3927,008.2705
210525374,-1364,0197,-1455,0022,0009,0011,089.7241,047.8588,008.5243
210531145,-1361,0212,-1474,0019,0003,0013,089.6681,046.3692,008.1792
210536897,-1337,0172,-1453,0023,0004,0009,089.3113,047.0180,008.9526
210542568,-1319,0191,-1475,0026,0002,0009,090.4311,047.1522,007.1587
210548260,-1301,0166,-1464,0028,-0001,0015,089.8340,047.9866,008.3768
210553962,-1293,0187,-1478,0028,-0001,0014,090.5536,048.1491,007.1771
210559703,-1277,0174,-1471,0029,-0001,0021,089.9417,048.5574,008.3419
210565467,-1279,0184,-1487,0032,-0004,0020,090.3256,048.7860,007.7110
210571199,-1292,0195,-1457,0031,-0008,0030,090.0602,049.0219,008.2356
210576921,-1278,0188,-1501,0030,-0016,0035,089.6744,048.0443,008.6084
210582662,-1308,0186,-1513,0032,-0011,0039,090.0442,049.4319,008.3425
210588478,-1298,0176,-1484,0036,-0009,0043,090.0784,048.7773,008.0612
210594207,-1340,0206,-1466,0036,-0010,0051,090.2289,048.5328,007.6936
210600002,-1351,0199,-1477,0039,-0012,0048,089.2540,047.0457,008.8869
210605795,-1359,0212,-1455,0042,-0017,0049,089.6312,047.2621,008.3060
210611611,-1385,0213,-1474,0038,-0013,0048,089.0733,046.4976,008.9585
210617376,-1377,0222,-1472,0044,-0006,0041,089.2018,046.4339,008.7165
210623116,-1378,0206,-1475,0039,-0005,0039,088.9008,046.5491,009.2206
210628876,-1373,0208,-1496,0042,0003,0034,089.4180,046.6372,008.4055
210634606,-1358,0206,-1471,0043,0010,0026,089.3701,047.1914,008.6384
210640372,-1345,0187,-1501,0042,0014,0023,089.3269,046.9290,008.6204
210646147,-1345,0184,-1464,0042,0020,0021,089.9972,048.0072,007.8026
210651904,-1334,0172,-1517,0040,0020,0015,089.8451,047.0477,007.7826
210657622,-1317,0155,-1499,0040,0019,0012,090.3879,048.6375,007.2757
210663410,-1302,0165,-1502,0034,0017,0011,090.7327,048.4811,006.6202
210669226,-1306,0174,-1500,0031,0017,0012,090.3919,048.9123,007.3153
210674982,-1306,0156,-1478,0028,0017,0009,090.1795,048.6752,007.6247
210680721,-1290,0178,-1503,0025,0013,0009,090.6366,048.2949,006.7232
210686468,-1304,0187,-1478,0025,0015,0007,090.0399,049.2029,008.0143
210692192,-1324,0180,-1470,0021,0009,0005,089.7897,048.1935,008.1733
210697903,-1333,0203,-1490,0016,0014,0004,089.9895,047.6752,007.6934
210703639,-1341,0201,-1477,0014,0017,0000,089.3804,047.8810,008.7984
210709263,-1357,0191,-1491,0012,0018,-0004,089.4839,047.3943,008.4916
210715007,-1343,0185,-1478,0012,0017,-0002,089.8230,047.4152,007.9471
210720734,-1361,0199,-1429,0008,0017,-0005,089.9137,047.4783,007.8284
210726422,-1353,0203,-1459,0009,0017,-0009,089.3220,045.9606,008.3618
210732098,-1363,0204,-1460,0008,0018,-0008,089.4007,046.9673,008.5569
210737831,-1342,0216,-1464,0009,0019,-0008,089.3784,046.6069,008.5046
210743544,-1339,0193,-1484,0014,0022,-0005,089.0555,047.2000,009.2351
210749272,-1336,0198,-1482,0011,0021,-0003,089.8658,047.7116,008.0504
210755041,-1319,0210,-1451,0002,0018,0001,089.6023,047.6462,008.4924
210760710,-1340,0206,-1468,0001,0016,0003,089.1969,047.3455,009.0988
210766403,-1329,0197,-1480,0000,0011,0000,089.4354,047.2629,008.6966
210771860,-1310,0214,-1501,0000,0016,0000,089.7144,047.8127,008.4116
210777330,-1324,0200,-1476,0003,0016,-0001,089.3148,048.5803,009.3694
210782967,-1323,0204,-1487,0005,0012,-0001,089.6574,047.6975,008.5113
210788657,-1322,0191,-1469,0005,0009,0000,089.5573,048.0442,008.8048
210794176,-1326,0214,-1481,0003,0009,-0005,089.8718,047.6910,008.1787
210799839,-1322,0182,-1487,0006,0004,-0004,089.2430,047.8007,009.3004
210805460,-1323,0211,-1499,0008,0001,-0005,090.2635,048.1216,007.6571
210811091,-1316,0202,-1445,0011,0004,-0005,089.3802,048.2149,009.2313
210816811,-1326,0192,-1494,0012,0004,-0006,089.5344,047.2709,008.6865
210822455,-1331,0208,-1490,0017,0004,-0001,090.0075,048.2207,008.1750
210828146,-1334,0212,-1486,0013,0000,-0002,089.4838,047.8302,008.9712
210833733,-1354,0212,-1470,0016,0001,0000,089.4318,047.7115,009.0342
210839314,-1358,0224,-1489,0014,0002,-0003,089.3826,046.9268,008.8824
210845016,-1363,0205,-1449,0013,0003,0002,089.1308,047.2861,009.4287
210850686,-1333,0205,-1467,0014,0003,-0001,089.5575,046.3195,008.4454
210856341,-1352,0202,-1481,0014,0004,0003,089.5845,047.5422,008.7826
210862026,-1338,0207,-1472,0016,0005,0003,089.7297,047.2551,008.4612
210867675,-1333,0182,-1492,0021,0004,0006,089.5346,047.4050,008.8364
210873367,-1313,0194,-1494,0019,0004,0004,090.3602,048.0283,007.6240
210879049,-1321,0185,-1491,0021,0001,0005,089.9141,048.4239,008.5109
210884723,-1321,0183,-1479,0023,0001,0006,090.2183,048.1446,007.8988
210890401,-1330,0189,-1483,0019,-0004,0004,090.1922,047.9279,007.8833
210896120,-1340,0182,-1503,0023,-0004,0001,090.0384,047.8054,008.1116
210901794,-1322,0190,-1492,0021,-0005,0001,090.3284,048.0385,007.6831
210907474,-1334,0182,-1454,0020,-0003,-0002,090.0286,048.1749,008.2412
210913140,-1321,0188,-1464,0018,-0004,0001,090.1590,047.1032,007.7236
210918801,-1319,0170,-1509,0016,-0001,0001,090.0133,047.7036,008.1379
210924473,-1316,0182,-1489,0014,0001,0001,090.6994,048.7262,007.2319
210930162,-1337,0170,-1464,0012,0003,0004,090.2054,048.1945,007.9547
210935814,-1329,0177,-1492,0008,0006,0000,090.5263,047.2753,007.1753
210941335,-1340,0177,-1472,0010,0008,0000,090.3906,048.1373,007.6324
210946909,-1330,0175,-1471,0010,0006,-0003,090.3426,047.3625,007.5129
210952534,-1338,0180,-1484,0011,0006,-0004,090.4065,047.6624,007.4924
210958238,-1341,0201,-1475,0011,0007,-0003,090.3032,047.7068,007.6843
210963907,-1328,0185,-1472,0007,0007,-0008,089.6872,047.3630,008.6308
210969561,-1329,0211,-1469,0011,0006,-0006,090.2220,047.7006,007.8448
210975236,-1346,0192,-1519,0008,0007,-0013,089.4135,047.4803,009.1586
210980913,-1325,0212,-1503,0014,0004,-0014,090.2439,048.2442,007.9854
210986618,-1340,0204,-1467,0015,0007,-0011,089.5366,048.2360,009.2314
210992378,-1351,0200,-1468,0012,0009,-0015,089.7301,047.1268,008.5737
210998055,-1350,0211,-1490,0014,0011,-0013,089.8359,047.0557,008.3947
