77141336,-1215,205,-1537,30,4,9,89.4539,-37.6119,-7.6940
77141336,-1215,205,-1537,30,4,9,89.4539,-37.6119,-7.6940
77146529,-1232,226,-1598,21,9,12,89.5105,-38.0812,-7.6033
77146529,-1232,226,-1598,21,9,12,89.5105,-38.0812,-7.6033
77151808,-1216,202,-1551,22,8,11,89.2229,-37.3305,-8.0745
77151808,-1216,202,-1551,22,8,11,89.2229,-37.3305,-8.0745
77157097,-1207,201,-1570,26,7,12,89.6308,-37.8824,-7.4079
77157097,-1207,201,-1570,26,7,12,89.6308,-37.8824,-7.4079
77162381,-1216,228,-1600,22,2,9,89.7002,-37.3107,-7.2945
77162381,-1216,228,-1600,22,2,9,89.7002,-37.3107,-7.2945
77167616,-1215,163,-1548,29,8,11,89.1863,-36.9510,-8.1422
77167616,-1215,163,-1548,29,8,11,89.1863,-36.9510,-8.1422
77172923,-1175,233,-1561,22,8,7,90.5019,-37.9950,-5.9839
77172923,-1175,233,-1561,22,8,7,90.5019,-37.9950,-5.9839
77178168,-1229,232,-1567,26,0,11,88.9611,-36.6664,-8.5107
77178168,-1229,232,-1567,26,0,11,88.9611,-36.6664,-8.5107
77183362,-1170,166,-1566,28,9,11,89.0179,-37.8413,-8.4216
77183362,-1170,166,-1566,28,9,11,89.0179,-37.8413,-8.4216
77188657,-1233,264,-1588,24,-1,9,90.4681,-36.6070,-6.0280
77188657,-1233,264,-1588,24,-1,9,90.4681,-36.6070,-6.0280
77193887,-1225,186,-1573,24,6,10,88.3615,-37.4723,-9.5104
77193887,-1225,186,-1573,24,6,10,88.3615,-37.4723,-9.5104
77199145,-1161,231,-1566,26,9,8,90.1394,-37.7343,-6.6053
77199145,-1161,231,-1566,26,9,8,90.1394,-37.7343,-6.6053
77204414,-1265,232,-1592,29,1,6,89.0526,-36.2576,-8.4036
77204414,-1265,232,-1592,29,1,6,89.0526,-36.2576,-8.4036
77209641,-1181,174,-1555,29,7,8,89.1229,-38.1905,-8.2920
